-2208.0,2432.0,0.0,0.0,0.0,0.2,0.24,-2000.0,2432.0,0.0,0.0,0.0,0.2,0.24,-2208.0,2576.0,0.0,0.0,0.0,0.2,0.24,-2000.0,2576.0,0.0,0.0,0.0,0.2,0.24,1.0
-2352.0,2448.0,0.0,0.0,0.0,0.2,0.24,-2208.0,2448.0,0.0,0.0,0.0,0.2,0.24,-2352.0,2576.0,0.0,0.0,0.0,0.2,0.24,-2208.0,2576.0,0.0,0.0,0.0,0.2,0.24,1.0
-2312.0,2344.0,0.0,0.0,0.0,0.2,0.24,-2208.0,2344.0,0.0,0.0,0.0,0.2,0.24,-2312.0,2448.0,0.0,0.0,0.0,0.2,0.24,-2208.0,2448.0,0.0,0.0,0.0,0.2,0.24,1.0
-1712.0,1360.0,0.0,0.0,0.0,0.4,0.4,-1600.0,1360.0,0.0,0.0,0.0,0.4,0.4,-1712.0,1792.0,0.0,0.0,0.0,0.2,0.24,-1600.0,1792.0,0.0,0.0,0.0,0.4,0.4,1.0
-1664.0,1280.0,0.0,0.0,0.0,0.4,0.4,-1600.0,1280.0,0.0,0.0,0.0,0.4,0.4,-1664.0,1360.0,0.0,0.0,0.0,0.4,0.4,-1600.0,1360.0,0.0,0.0,0.0,0.4,0.4,1.0
-1600.0,1280.0,0.0,0.0,0.0,0.4,0.4,-1440.0,1280.0,0.0,0.0,0.0,0.33,0.35,-1600.0,1696.0,0.0,0.0,0.0,0.4,0.4,-1440.0,1696.0,0.0,0.0,0.0,0.99,0.41,1.0
-1600.0,1696.0,0.0,0.0,0.0,0.4,0.4,-1488.0,1696.0,0.0,0.0,0.0,0.81,0.41,-1600.0,1744.0,0.0,0.0,0.0,0.4,0.4,-1488.0,1744.0,0.0,0.0,0.0,0.2,0.24,1.0
-1440.0,1440.0,0.0,0.0,0.0,0.59,0.37,-1232.0,1440.0,0.0,0.0,0.0,0.32,0.28,-1440.0,1696.0,0.0,0.0,0.0,0.99,0.41,-1232.0,1696.0,0.0,0.0,0.0,0.2,0.24,1.0
-1232.0,1440.0,0.0,0.0,0.0,0.32,0.28,-1136.0,1440.0,0.0,0.0,0.0,0.2,0.24,-1232.0,1616.0,0.0,0.0,0.0,0.24,0.25,-1136.0,1616.0,0.0,0.0,0.0,0.2,0.24,1.0
-1440.0,1280.0,0.0,0.0,0.0,0.33,0.35,-1136.0,1280.0,0.0,0.0,0.0,0.21,0.25,-1440.0,1440.0,0.0,0.0,0.0,0.59,0.37,-1136.0,1440.0,0.0,0.0,0.0,0.2,0.24,1.0
-1136.0,1248.0,0.0,0.0,0.0,0.21,0.25,-1104.0,1248.0,0.0,0.0,0.0,0.2,0.24,-1136.0,1424.0,0.0,0.0,0.0,0.2,0.24,-1104.0,1424.0,0.0,0.0,0.0,0.2,0.24,1.0
-1520.0,1104.0,0.0,0.0,0.0,0.2,0.24,-1104.0,1104.0,0.0,0.0,0.0,0.25,0.28,-1520.0,1248.0,0.0,0.0,0.0,0.34,0.35,-1104.0,1248.0,0.0,0.0,0.0,0.2,0.24,1.0
-1520.0,1248.0,0.0,0.0,0.0,0.34,0.35,-1136.0,1248.0,0.0,0.0,0.0,0.21,0.25,-1520.0,1280.0,0.0,0.0,0.0,0.37,0.37,-1136.0,1280.0,0.0,0.0,0.0,0.21,0.25,1.0
-1600.0,1200.0,0.0,0.0,0.0,0.2,0.24,-1520.0,1200.0,0.0,0.0,0.0,0.29,0.31,-1600.0,1280.0,0.0,0.0,0.0,0.4,0.4,-1520.0,1280.0,0.0,0.0,0.0,0.37,0.37,1.0
-1104.0,944.0,0.0,0.0,0.0,0.31,0.33,-932.0,944.0,0.0,0.0,0.0,0.38,0.38,-1104.0,1136.0,0.0,0.0,0.0,0.24,0.27,-932.0,1136.0,0.0,0.0,0.0,0.4,0.4,1.0
-1424.0,944.0,0.0,0.0,0.0,0.2,0.24,-1104.0,944.0,0.0,0.0,0.0,0.31,0.33,-1424.0,1104.0,0.0,0.0,0.0,0.21,0.25,-1104.0,1104.0,0.0,0.0,0.0,0.25,0.28,1.0
-1520.0,1008.0,0.0,0.0,0.0,0.2,0.24,-1424.0,1008.0,0.0,0.0,0.0,0.2,0.24,-1520.0,1104.0,0.0,0.0,0.0,0.2,0.24,-1424.0,1104.0,0.0,0.0,0.0,0.21,0.25,1.0
-1424.0,784.0,0.0,0.0,0.0,0.2,0.24,-896.0,784.0,0.0,0.0,0.0,0.2,0.24,-1424.0,944.0,0.0,0.0,0.0,0.2,0.24,-896.0,944.0,0.0,0.0,0.0,0.39,0.39,1.0
-1488.0,560.0,0.0,0.0,0.0,0.19,0.23,-896.0,560.0,0.0,0.0,0.0,0.15,0.18,-1488.0,784.0,0.0,0.0,0.0,0.2,0.24,-896.0,784.0,0.0,0.0,0.0,0.2,0.24,1.0
-1536.0,560.0,0.0,0.0,0.0,0.19,0.24,-1488.0,560.0,0.0,0.0,0.0,0.19,0.23,-1536.0,672.0,0.0,0.0,0.0,0.2,0.24,-1488.0,672.0,0.0,0.0,0.0,0.2,0.24,1.0
-896.0,208.0,0.0,0.0,0.0,0.07,0.09,-768.0,208.0,0.0,0.0,0.0,0.03,0.04,-896.0,732.0,0.0,0.0,0.0,0.19,0.23,-768.0,732.0,0.0,0.0,0.0,0.4,0.4,1.0
-1600.0,208.0,0.0,0.0,0.0,0.2,0.24,-896.0,208.0,0.0,0.0,0.0,0.07,0.09,-1600.0,560.0,0.0,0.0,0.0,0.2,0.24,-896.0,560.0,0.0,0.0,0.0,0.15,0.18,1.0
-992.0,-144.0,0.0,0.0,0.0,0.2,0.24,-912.0,-144.0,0.0,0.0,0.0,0.2,0.24,-992.0,208.0,0.0,0.0,0.0,0.09,0.11,-912.0,208.0,0.0,0.0,0.0,0.08,0.09,1.0
-1748.0,-816.0,0.0,0.0,0.0,0.2,0.24,-1180.0,-816.0,0.0,0.0,0.0,0.2,0.24,-1748.0,-592.0,0.0,0.0,0.0,0.2,0.24,-1180.0,-592.0,0.0,0.0,0.0,0.2,0.24,1.0
-1458.0,-592.0,0.0,0.0,0.0,0.2,0.24,-1054.0,-592.0,0.0,0.0,0.0,0.2,0.24,-1458.0,-432.0,0.0,0.0,0.0,0.2,0.24,-1054.0,-432.0,0.0,0.0,0.0,0.2,0.24,1.0
-3000.0,-1186.0,0.0,0.0,0.0,1.0,0.0,-2880.0,-1186.0,0.0,0.0,0.0,0.05,0.1,-3000.0,-822.0,0.0,0.0,0.0,1.0,0.0,-2880.0,-822.0,0.0,0.0,0.0,0.05,0.1,1.0
-2880.0,-1168.0,0.0,0.0,0.0,0.05,0.1,-2768.0,-1168.0,0.0,0.0,0.0,0.05,0.1,-2880.0,-896.0,0.0,0.0,0.0,0.05,0.1,-2768.0,-896.0,0.0,0.0,0.0,0.05,0.1,1.0
-2768.0,-1106.0,0.0,0.0,0.0,0.05,0.1,-2656.0,-1106.0,0.0,0.0,0.0,0.05,0.1,-2768.0,-830.0,0.0,0.0,0.0,0.05,0.1,-2656.0,-830.0,0.0,0.0,0.0,0.05,0.1,1.0
-2656.0,-1024.0,0.0,0.0,0.0,0.05,0.1,-2512.0,-1024.0,0.0,0.0,0.0,0.05,0.1,-2656.0,-816.0,0.0,0.0,0.0,0.05,0.1,-2512.0,-816.0,0.0,0.0,0.0,0.05,0.1,1.0
-2512.0,-976.0,0.0,0.0,0.0,0.05,0.1,-2400.0,-976.0,0.0,0.0,0.0,0.05,0.1,-2512.0,-816.0,0.0,0.0,0.0,0.05,0.1,-2400.0,-816.0,0.0,0.0,0.0,0.05,0.1,1.0
-2400.0,-1056.0,0.0,0.0,0.0,0.05,0.1,-2256.0,-1056.0,0.0,0.0,0.0,0.05,0.1,-2400.0,-864.0,0.0,0.0,0.0,0.05,0.1,-2256.0,-864.0,0.0,0.0,0.0,0.05,0.1,1.0
-2256.0,-1198.0,0.0,0.0,0.0,0.05,0.1,-2144.0,-1198.0,0.0,0.0,0.0,0.05,0.1,-2256.0,-950.0,0.0,0.0,0.0,0.05,0.1,-2144.0,-950.0,0.0,0.0,0.0,0.05,0.1,1.0
-2144.0,-1408.0,0.0,0.0,0.0,0.05,0.1,-2000.0,-1408.0,0.0,0.0,0.0,0.05,0.1,-2144.0,-1072.0,0.0,0.0,0.0,0.05,0.1,-2000.0,-1072.0,0.0,0.0,0.0,0.05,0.1,1.0
-2000.0,-1536.0,0.0,0.0,0.0,0.05,0.1,-1856.0,-1536.0,0.0,0.0,0.0,0.05,0.1,-2000.0,-1280.0,0.0,0.0,0.0,0.05,0.1,-1856.0,-1280.0,0.0,0.0,0.0,0.05,0.1,1.0
-1856.0,-1648.0,0.0,0.0,0.0,0.05,0.1,-1728.0,-1648.0,0.0,0.0,0.0,0.05,0.1,-1856.0,-1440.0,0.0,0.0,0.0,0.05,0.1,-1728.0,-1440.0,0.0,0.0,0.0,0.05,0.1,1.0
-1728.0,-1728.0,0.0,0.0,0.0,0.05,0.1,-1584.0,-1728.0,0.0,0.0,0.0,0.05,0.1,-1728.0,-1520.0,0.0,0.0,0.0,0.05,0.1,-1584.0,-1520.0,0.0,0.0,0.0,0.05,0.1,1.0
-1360.0,-2052.0,0.0,0.0,0.0,0.05,0.1,-1216.0,-2052.0,0.0,0.0,0.0,0.05,0.1,-1360.0,-1696.0,0.0,0.0,0.0,0.05,0.1,-1216.0,-1696.0,0.0,0.0,0.0,0.05,0.1,1.0
-1440.0,-2110.0,0.0,0.0,0.0,0.05,0.1,-1360.0,-2110.0,0.0,0.0,0.0,0.05,0.1,-1440.0,-1950.0,0.0,0.0,0.0,0.05,0.1,-1360.0,-1950.0,0.0,0.0,0.0,0.05,0.1,1.0
-1484.0,-2180.0,0.0,0.0,0.0,0.03,0.08,-1440.0,-2180.0,0.0,0.0,0.0,0.05,0.1,-1484.0,-2036.0,0.0,0.0,0.0,0.05,0.1,-1440.0,-2036.0,0.0,0.0,0.0,0.05,0.1,1.0
-1572.0,-2352.0,0.0,0.0,0.0,0.01,0.05,-1484.0,-2352.0,0.0,0.0,0.0,0.01,0.05,-1572.0,-2096.0,0.0,0.0,0.0,0.01,0.05,-1484.0,-2096.0,0.0,0.0,0.0,0.04,0.09,1.0
-1216.0,-2208.0,0.0,0.0,0.0,0.05,0.1,-1104.0,-2208.0,0.0,0.0,0.0,0.05,0.1,-1216.0,-1864.0,0.0,0.0,0.0,0.05,0.1,-1104.0,-1864.0,0.0,0.0,0.0,0.05,0.1,1.0
-1232.0,-2304.0,0.0,0.0,0.0,0.05,0.1,-1120.0,-2304.0,0.0,0.0,0.0,0.05,0.1,-1232.0,-2208.0,0.0,0.0,0.0,0.05,0.1,-1120.0,-2208.0,0.0,0.0,0.0,0.05,0.1,1.0
-1270.0,-2480.0,0.0,0.0,0.0,0.05,0.1,-1178.0,-2480.0,0.0,0.0,0.0,0.05,0.1,-1270.0,-2304.0,0.0,0.0,0.0,0.05,0.1,-1178.0,-2304.0,0.0,0.0,0.0,0.05,0.1,1.0
-1260.0,-2560.0,0.0,0.0,0.0,0.05,0.1,-1188.0,-2560.0,0.0,0.0,0.0,0.05,0.1,-1260.0,-2480.0,0.0,0.0,0.0,0.05,0.1,-1188.0,-2480.0,0.0,0.0,0.0,0.05,0.1,1.0
-1262.0,-2640.0,0.0,0.0,0.0,0.05,0.1,-1146.0,-2640.0,0.0,0.0,0.0,0.05,0.1,-1262.0,-2560.0,0.0,0.0,0.0,0.05,0.1,-1146.0,-2560.0,0.0,0.0,0.0,0.05,0.1,1.0
-1216.0,-2752.0,0.0,0.0,0.0,0.05,0.1,-1080.0,-2752.0,0.0,0.0,0.0,0.05,0.1,-1216.0,-2640.0,0.0,0.0,0.0,0.05,0.1,-1080.0,-2640.0,0.0,0.0,0.0,0.05,0.1,1.0
-1200.0,-2896.0,0.0,0.0,0.0,0.18,0.11,-928.0,-2896.0,0.0,0.0,0.0,0.35,0.11,-1200.0,-2752.0,0.0,0.0,0.0,0.05,0.1,-928.0,-2752.0,0.0,0.0,0.0,0.05,0.1,1.0
-2016.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-1520.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-2016.0,-2704.0,0.0,0.0,0.0,0.2,0.24,-1520.0,-2704.0,0.0,0.0,0.0,0.2,0.24,1.0
-1520.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-1376.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-1520.0,-2894.0,0.0,0.0,0.0,0.71,0.09,-1376.0,-2894.0,0.0,0.0,0.0,0.05,0.1,1.0
-2256.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-2016.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-2256.0,-2772.0,0.0,0.0,0.0,0.38,0.19,-2016.0,-2772.0,0.0,0.0,0.0,0.38,0.19,1.0
-2448.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-2256.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-2448.0,-2704.0,0.0,0.0,0.0,0.2,0.24,-2256.0,-2704.0,0.0,0.0,0.0,0.2,0.24,1.0
-3000.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-2448.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-3000.0,-2704.0,0.0,0.0,0.0,1.0,0.0,-2448.0,-2704.0,0.0,0.0,0.0,0.2,0.24,1.0
-3000.0,-2704.0,0.0,0.0,0.0,1.0,0.0,-2516.0,-2704.0,0.0,0.0,0.0,0.3,0.21,-3000.0,-2576.0,0.0,0.0,0.0,1.0,0.0,-2516.0,-2576.0,0.0,0.0,0.0,0.2,0.24,1.0
-3000.0,-2576.0,0.0,0.0,0.0,1.0,0.0,-2600.0,-2576.0,0.0,0.0,0.0,0.34,0.2,-3000.0,-2448.0,0.0,0.0,0.0,1.0,0.0,-2600.0,-2448.0,0.0,0.0,0.0,0.2,0.24,1.0
-3000.0,-2448.0,0.0,0.0,0.0,1.0,0.0,-2628.0,-2448.0,0.0,0.0,0.0,0.26,0.22,-3000.0,-2144.0,0.0,0.0,0.0,1.0,0.0,-2628.0,-2144.0,0.0,0.0,0.0,0.02,0.02,1.0
-3000.0,-2144.0,0.0,0.0,0.0,1.0,0.0,-2670.0,-2144.0,0.0,0.0,0.0,0.13,0.02,-3000.0,-2032.0,0.0,0.0,0.0,1.0,0.0,-2670.0,-2032.0,0.0,0.0,0.0,0.2,0.24,1.0
-3000.0,-2032.0,0.0,0.0,0.0,1.0,0.0,-2802.0,-2032.0,0.0,0.0,0.0,0.52,0.14,-3000.0,-1904.0,0.0,0.0,0.0,1.0,0.0,-2802.0,-1904.0,0.0,0.0,0.0,0.2,0.24,1.0
-3000.0,-1904.0,0.0,0.0,0.0,1.0,0.0,-2920.0,-1904.0,0.0,0.0,0.0,0.68,0.1,-3000.0,-1376.0,0.0,0.0,0.0,1.0,0.0,-2920.0,-1376.0,0.0,0.0,0.0,0.2,0.24,1.0
-3000.0,-1376.0,0.0,0.0,0.0,1.0,0.0,-2936.0,-1376.0,0.0,0.0,0.0,0.36,0.19,-3000.0,-1186.0,0.0,0.0,0.0,1.0,0.0,-2936.0,-1186.0,0.0,0.0,0.0,0.49,0.05,1.0
-768.0,208.0,0.0,0.0,0.0,0.03,0.04,-720.0,208.0,0.0,0.0,0.0,0.02,0.02,-768.0,672.0,0.0,0.0,0.0,0.36,0.36,-720.0,672.0,0.0,0.0,0.0,0.31,0.32,1.0
-720.0,256.0,0.0,0.0,0.0,0.05,0.05,-656.0,256.0,0.0,0.0,0.0,0.2,0.24,-720.0,672.0,0.0,0.0,0.0,0.31,0.32,-656.0,672.0,0.0,0.0,0.0,0.24,0.26,1.0
-656.0,276.0,0.0,0.0,0.0,0.2,0.24,-496.0,276.0,0.0,0.0,0.0,0.02,0.01,-656.0,576.0,0.0,0.0,0.0,0.23,0.25,-496.0,576.0,0.0,0.0,0.0,0.06,0.1,1.0
-496.0,298.0,0.0,0.0,0.0,0.02,0.02,-384.0,298.0,0.0,0.0,0.0,0.11,0.07,-496.0,566.0,0.0,0.0,0.0,0.06,0.1,-384.0,566.0,0.0,0.0,0.0,0.2,0.24,1.0
-384.0,254.0,0.0,0.0,0.0,0.09,0.04,-224.0,254.0,0.0,0.0,0.0,0.2,0.24,-384.0,530.0,0.0,0.0,0.0,0.19,0.22,-224.0,530.0,0.0,0.0,0.0,0.2,0.24,1.0
-224.0,212.0,0.0,0.0,0.0,0.2,0.24,-64.0,212.0,0.0,0.0,0.0,0.05,0.06,-224.0,528.0,0.0,0.0,0.0,0.2,0.24,-64.0,528.0,0.0,0.0,0.0,0.19,0.23,1.0
-64.0,140.0,0.0,0.0,0.0,0.02,0.02,64.0,140.0,0.0,0.0,0.0,0.02,0.02,-64.0,544.0,0.0,0.0,0.0,0.2,0.24,64.0,544.0,0.0,0.0,0.0,0.2,0.24,1.0
64.0,140.0,0.0,0.0,0.0,0.02,0.02,304.0,140.0,0.0,0.0,0.0,0.2,0.24,64.0,544.0,0.0,0.0,0.0,0.2,0.24,304.0,544.0,0.0,0.0,0.0,0.06,0.07,1.0
120.0,544.0,0.0,0.0,0.0,0.17,0.2,304.0,544.0,0.0,0.0,0.0,0.06,0.07,120.0,648.0,0.0,0.0,0.0,0.02,0.02,304.0,648.0,0.0,0.0,0.0,0.02,0.02,1.0
304.0,164.0,0.0,0.0,0.0,0.19,0.23,384.0,164.0,0.0,0.0,0.0,0.2,0.24,304.0,608.0,0.0,0.0,0.0,0.03,0.04,384.0,608.0,0.0,0.0,0.0,0.2,0.24,1.0
384.0,222.0,0.0,0.0,0.0,0.2,0.24,464.0,222.0,0.0,0.0,0.0,0.2,0.24,384.0,630.0,0.0,0.0,0.0,0.2,0.24,464.0,630.0,0.0,0.0,0.0,0.03,0.04,1.0
464.0,304.0,0.0,0.0,0.0,0.16,0.2,544.0,304.0,0.0,0.0,0.0,0.2,0.24,464.0,656.0,0.0,0.0,0.0,0.02,0.02,544.0,656.0,0.0,0.0,0.0,0.02,0.02,1.0
544.0,362.0,0.0,0.0,0.0,0.17,0.21,800.0,362.0,0.0,0.0,0.0,0.2,0.24,544.0,646.0,0.0,0.0,0.0,0.02,0.03,800.0,646.0,0.0,0.0,0.0,0.2,0.24,1.0
800.0,432.0,0.0,0.0,0.0,0.2,0.24,944.0,432.0,0.0,0.0,0.0,0.2,0.24,800.0,704.0,0.0,0.0,0.0,0.2,0.24,944.0,704.0,0.0,0.0,0.0,0.2,0.24,1.0
944.0,480.0,0.0,0.0,0.0,0.2,0.24,976.0,480.0,0.0,0.0,0.0,0.2,0.24,944.0,720.0,0.0,0.0,0.0,0.2,0.24,976.0,720.0,0.0,0.0,0.0,0.2,0.24,1.0
976.0,528.0,0.0,0.0,0.0,0.2,0.24,1040.0,528.0,0.0,0.0,0.0,0.2,0.24,976.0,704.0,0.0,0.0,0.0,0.2,0.24,1040.0,704.0,0.0,0.0,0.0,0.2,0.24,1.0
1040.0,560.0,0.0,0.0,0.0,0.2,0.24,1280.0,560.0,0.0,0.0,0.0,0.2,0.24,1040.0,672.0,0.0,0.0,0.0,0.2,0.24,1280.0,672.0,0.0,0.0,0.0,0.2,0.24,1.0
1280.0,480.0,0.0,0.0,0.0,0.2,0.24,1472.0,480.0,0.0,0.0,0.0,0.2,0.24,1280.0,640.0,0.0,0.0,0.0,0.2,0.24,1472.0,640.0,0.0,0.0,0.0,0.2,0.24,1.0
1472.0,432.0,0.0,0.0,0.0,0.2,0.24,1616.0,432.0,0.0,0.0,0.0,0.2,0.24,1472.0,640.0,0.0,0.0,0.0,0.2,0.24,1616.0,640.0,0.0,0.0,0.0,0.2,0.24,1.0
1616.0,416.0,0.0,0.0,0.0,0.2,0.24,1824.0,416.0,0.0,0.0,0.0,0.2,0.24,1616.0,608.0,0.0,0.0,0.0,0.2,0.24,1824.0,608.0,0.0,0.0,0.0,0.2,0.24,1.0
1824.0,400.0,0.0,0.0,0.0,0.2,0.24,2160.0,400.0,0.0,0.0,0.0,0.2,0.24,1824.0,576.0,0.0,0.0,0.0,0.2,0.24,2160.0,576.0,0.0,0.0,0.0,0.2,0.24,1.0
2160.0,400.0,0.0,0.0,0.0,0.2,0.24,2432.0,400.0,0.0,0.0,0.0,0.2,0.24,2160.0,512.0,0.0,0.0,0.0,0.2,0.24,2432.0,512.0,0.0,0.0,0.0,0.2,0.24,1.0
2432.0,368.0,0.0,0.0,0.0,0.2,0.24,2560.0,368.0,0.0,0.0,0.0,0.2,0.24,2432.0,544.0,0.0,0.0,0.0,0.2,0.24,2560.0,544.0,0.0,0.0,0.0,0.2,0.24,1.0
2560.0,336.0,0.0,0.0,0.0,0.2,0.24,2720.0,336.0,0.0,0.0,0.0,0.2,0.24,2560.0,576.0,0.0,0.0,0.0,0.2,0.24,2720.0,576.0,0.0,0.0,0.0,0.2,0.24,1.0
2720.0,196.0,0.0,0.0,0.0,0.2,0.24,2816.0,196.0,0.0,0.0,0.0,0.05,0.1,2720.0,560.0,0.0,0.0,0.0,0.2,0.24,2816.0,560.0,0.0,0.0,0.0,0.06,0.11,1.0
2816.0,160.0,0.0,0.0,0.0,0.05,0.1,3000.0,160.0,0.0,0.0,0.0,1.0,0.0,2816.0,576.0,0.0,0.0,0.0,0.06,0.11,3000.0,576.0,0.0,0.0,0.0,1.0,0.0,1.0
2860.0,-80.0,0.0,0.0,0.0,0.2,0.24,3000.0,-80.0,0.0,0.0,0.0,1.0,0.0,2860.0,160.0,0.0,0.0,0.0,0.28,0.08,3000.0,160.0,0.0,0.0,0.0,1.0,0.0,1.0
-1376.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-544.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-1376.0,-2896.0,0.0,0.0,0.0,0.07,0.1,-544.0,-2896.0,0.0,0.0,0.0,0.58,0.13,1.0
-928.0,-2896.0,0.0,0.0,0.0,0.35,0.11,-544.0,-2896.0,0.0,0.0,0.0,0.58,0.13,-928.0,-2800.0,0.0,0.0,0.0,0.15,0.11,-544.0,-2800.0,0.0,0.0,0.0,0.2,0.24,1.0
-544.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-320.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-544.0,-2824.0,0.0,0.0,0.0,0.3,0.21,-320.0,-2824.0,0.0,0.0,0.0,0.2,0.24,1.0
-320.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-192.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-320.0,-2876.0,0.0,0.0,0.0,0.44,0.17,-192.0,-2876.0,0.0,0.0,0.0,0.2,0.24,1.0
-192.0,-3000.0,0.0,0.0,0.0,1.0,0.0,160.0,-3000.0,0.0,0.0,0.0,1.0,0.0,-192.0,-2920.0,0.0,0.0,0.0,0.48,0.16,160.0,-2920.0,0.0,0.0,0.0,0.92,0.02,1.0
-128.0,-2920.0,0.0,0.0,0.0,0.56,0.13,160.0,-2920.0,0.0,0.0,0.0,0.92,0.02,-128.0,-2872.0,0.0,0.0,0.0,0.2,0.24,160.0,-2872.0,0.0,0.0,0.0,0.87,0.03,1.0
-60.0,-2872.0,0.0,0.0,0.0,0.36,0.19,160.0,-2872.0,0.0,0.0,0.0,0.87,0.03,-60.0,-2816.0,0.0,0.0,0.0,0.2,0.24,160.0,-2816.0,0.0,0.0,0.0,0.82,0.04,1.0
-4.0,-2816.0,0.0,0.0,0.0,0.36,0.19,160.0,-2816.0,0.0,0.0,0.0,0.82,0.04,-4.0,-2672.0,0.0,0.0,0.0,0.2,0.24,160.0,-2672.0,0.0,0.0,0.0,0.69,0.06,1.0
40.0,-2672.0,0.0,0.0,0.0,0.33,0.19,160.0,-2672.0,0.0,0.0,0.0,0.69,0.06,40.0,-2256.0,0.0,0.0,0.0,0.31,0.16,160.0,-2256.0,0.0,0.0,0.0,0.36,0.12,1.0
16.0,-2560.0,0.0,0.0,0.0,0.2,0.24,40.0,-2560.0,0.0,0.0,0.0,0.32,0.18,16.0,-2256.0,0.0,0.0,0.0,0.3,0.16,40.0,-2256.0,0.0,0.0,0.0,0.31,0.16,1.0
-32.0,-2440.0,0.0,0.0,0.0,0.2,0.24,16.0,-2440.0,0.0,0.0,0.0,0.24,0.21,-32.0,-2256.0,0.0,0.0,0.0,0.28,0.18,16.0,-2256.0,0.0,0.0,0.0,0.3,0.16,1.0
-32.0,-2488.0,0.0,0.0,0.0,0.2,0.24,16.0,-2488.0,0.0,0.0,0.0,0.22,0.22,-32.0,-2440.0,0.0,0.0,0.0,0.2,0.24,16.0,-2440.0,0.0,0.0,0.0,0.24,0.21,1.0
-96.0,-2440.0,0.0,0.0,0.0,0.2,0.24,-32.0,-2440.0,0.0,0.0,0.0,0.2,0.24,-96.0,-2256.0,0.0,0.0,0.0,0.25,0.2,-32.0,-2256.0,0.0,0.0,0.0,0.28,0.18,1.0
