2781.37,1650.16,9.82,0.0
2781.81,1646.49,9.82,0.0
2782.73,1642.78,9.82,0.0
2784.66,1639.29,9.82,0.0
2787.51,1635.2,9.82,0.0
2792.23,1629.21,9.82,0.0
2799.47,1620.96,9.82,0.0
2805.65,1613.36,9.82,0.0
2811.04,1606.86,9.82,0.0
2816.99,1599.41,9.82,0.0
2823.73,1592.13,9.82,0.0
2829.99,1584.33,9.82,0.0
2835.63,1576.03,9.82,0.0
2840.72,1567.34,9.82,0.0
2845.39,1558.47,9.82,0.0
2849.52,1549.35,9.82,0.0
2853.13,1540.19,9.82,0.0
2856.25,1531.03,9.82,0.0
2858.87,1522.05,9.82,0.0
2861.01,1513.13,9.82,0.0
2862.67,1504.48,9.82,0.0
2863.82,1496.24,9.82,0.0
2864.46,1488.39,9.82,0.0
2864.8,1483.23,9.82,0.0
2864.79,1443.23,9.82,0.0
2864.81,1339.26,9.82,0.0
2864.79,1275.23,9.82,1.0
2864.77,1239.22,9.82,0.0
2864.8,1223.22,9.82,0.0
2863.06,1213.11,9.68,0.0
2859.71,1201.67,9.7,0.0
2854.94,1188.44,9.72,0.0
2848.94,1173.8,9.74,0.0
2841.76,1158.17,9.75,0.0
2833.74,1141.74,9.77,0.0
2824.83,1125.04,9.78,0.0
2815.42,1108.31,9.79,0.0
2805.54,1091.93,9.81,0.0
2781.99,1060.04,10.99,0.0
2773.97,1048.94,10.43,0.0
2768.24,1038.42,10.25,0.0
2765.13,1029.13,9.93,0.0
2764.79,1023.27,9.93,0.0
2764.76,983.25,9.9,0.0
2764.79,743.26,9.9,0.0
2765.28,528.72,7.71,0.0
2765.4,472.75,7.29,0.0
2764.91,442.76,6.9,0.0
2764.95,407.45,6.69,0.0
2765.44,378.8,6.7,0.0
2765.28,349.49,6.71,0.0
2765.19,323.32,6.99,0.0
2765.33,295.26,7.29,0.0
2767.32,281.64,7.29,0.0
2771.09,267.7,7.94,0.0
2781.32,239.5,8.56,0.0
2793.07,208.59,10.48,0.0
2801.55,181.01,13.67,0.0
2805.72,167.82,15.5,0.0
2810.5,153.68,17.44,0.0
2813.83,141.86,19.16,0.0
2816.88,128.25,21.12,0.0
2820.73,105.33,24.01,0.0
2823.47,85.26,25.43,0.0
2825.9,64.19,26.05,0.0
2827.61,36.33,26.91,0.0
2828.1,-80.38,32.75,0.0
2828.3,-92.68,32.99,0.0
2827.78,-104.36,33.22,0.0
2826.92,-112.04,32.98,0.0
2825.17,-120.2,32.72,0.0
2822.26,-129.66,32.03,0.0
2817.87,-141.14,31.25,0.0
2812.63,-153.24,30.19,0.0
2806.93,-166.69,29.01,0.0
2799.7,-181.35,27.56,0.0
2793.03,-194.68,26.23,0.0
2785.43,-208.47,24.74,0.0
2777.32,-223.32,23.12,0.0
2769.43,-238.36,21.32,0.0
2763.1,-250.25,19.89,0.0
2758.99,-257.67,19.03,0.0
2755.34,-263.58,18.36,0.0
2750.31,-269.71,17.64,0.0
2744.43,-274.62,17.07,0.0
2737.84,-278.0,16.57,0.0
2730.29,-280.57,16.13,0.0
2720.58,-283.91,15.57,0.0
2695.26,-290.21,14.46,0.0
2672.26,-293.69,13.44,0.0
2649.13,-295.32,12.75,0.0
2624.78,-294.77,12.51,0.0
2600.62,-292.79,12.96,0.0
2583.51,-290.69,13.52,0.0
2566.63,-287.65,14.19,0.0
2549.74,-285.01,14.67,0.0
2532.91,-282.77,15.32,0.0
2517.02,-280.7,15.72,0.0
2507.75,-279.56,16.05,0.0
2499.82,-278.44,16.16,0.0
2467.57,-275.0,16.92,0.0
2452.81,-273.94,17.16,0.0
2436.5,-272.75,17.43,0.0
2422.33,-271.84,17.52,0.0
2406.88,-271.93,17.61,0.0
2393.35,-272.95,18.29,0.0
2378.96,-275.78,18.96,0.0
2365.74,-280.64,20.79,0.0
2353.27,-285.95,22.42,0.0
2341.12,-292.51,24.72,0.0
2329.16,-300.05,27.06,0.0
2317.75,-307.82,29.39,0.0
2305.86,-315.81,31.99,0.0
2294.58,-323.38,34.15,0.0
2282.67,-331.14,36.3,0.0
2271.58,-337.5,37.58,0.0
2258.92,-343.77,39.07,0.0
2247.89,-348.04,40.12,0.0
2235.41,-352.02,41.28,0.0
2225.1,-354.44,42.77,0.0
2213.41,-356.42,44.27,0.0
2192.47,-357.99,47.65,0.0
2172.22,-357.75,51.01,0.0
2152.26,-356.85,53.96,0.0
2132.2,-356.3,56.12,0.0
2110.47,-357.44,58.14,0.0
2098.41,-358.93,59.43,0.0
2086.85,-361.49,60.73,0.0
2074.94,-364.76,62.03,0.0
2062.98,-369.18,63.45,0.0
2051.58,-374.93,64.64,0.0
2040.59,-381.48,65.91,0.0
2030.52,-390.21,66.82,0.0
2021.4,-399.35,67.71,0.0
2013.71,-411.05,68.08,0.0
2007.15,-423.44,68.44,0.0
2001.95,-436.4,68.68,0.0
1998.04,-450.33,68.93,0.0
1995.33,-462.27,69.38,0.0
1993.52,-476.76,69.92,0.0
1993.16,-489.47,70.42,0.0
1994.63,-502.88,71.13,0.0
1997.87,-516.48,71.42,0.0
2002.35,-528.94,71.68,0.0
2009.66,-542.1,71.48,0.0
2017.94,-554.66,71.08,0.0
2029.73,-568.33,70.37,0.0
2042.05,-580.44,69.45,0.0
2057.01,-593.6,67.68,0.0
2070.11,-605.05,66.2,0.0
2083.76,-616.52,63.97,0.0
2095.88,-626.71,62.06,0.0
2109.04,-637.23,59.67,0.0
2122.11,-647.61,57.31,0.0
2135.91,-658.29,54.75,0.0
2149.29,-668.61,52.06,0.0
2167.82,-682.46,49.08,0.0
2178.7,-690.67,47.0,0.0
2185.01,-695.55,46.02,0.0
2211.31,-715.08,42.41,0.0
2223.78,-726.67,40.62,0.0
2240.34,-741.82,38.26,0.0
2260.23,-770.42,34.85,0.0
2272.81,-800.72,32.02,0.0
2279.96,-832.3,29.46,0.0
2283.46,-864.87,27.52,0.0
2284.98,-897.82,25.54,0.0
2284.98,-927.86,25.68,0.0
2284.98,-960.26,25.83,0.0
2284.98,-992.5,25.93,0.0
2284.98,-1022.77,26.03,0.0
2284.98,-1052.79,26.06,0.0
2284.98,-1085.27,26.1,0.0
2284.99,-1137.6,25.86,0.0
2284.89,-1161.6,25.74,0.0
2284.99,-1186.05,24.76,0.0
2284.89,-1218.03,23.2,0.0
2284.99,-1282.03,23.2,0.0
2284.99,-1298.03,23.2,0.0
2284.89,-1314.03,23.2,0.0
2284.89,-1330.03,23.2,0.0
2284.89,-1346.03,23.2,0.0
2284.89,-1362.03,23.2,0.0
2284.9,-1372.04,23.2,0.0
2284.86,-1379.0,23.09,0.0
2284.9,-1384.04,23.11,0.0
2284.9,-1389.02,23.11,0.0
2284.9,-1396.04,23.1,0.0
2284.41,-1411.97,23.04,0.0
2283.38,-1427.88,22.9,0.0
2281.51,-1443.72,22.66,0.0
2278.9,-1459.45,22.33,0.0
2275.68,-1474.01,21.9,0.0
2274.27,-1479.06,21.75,0.0
2273.19,-1484.06,21.58,0.0
2271.92,-1489.06,21.58,0.0
2270.46,-1494.06,21.46,0.0
2266.59,-1505.3,20.77,0.0
2260.77,-1519.89,20.07,0.0
2256.12,-1530.9,19.27,0.0
2250.36,-1545.14,18.9,0.0
2244.31,-1559.95,18.17,0.0
2232.12,-1589.54,16.7,0.0
2226.29,-1603.74,15.85,0.0
2219.96,-1618.27,15.13,0.0
2214.23,-1634.89,14.6,0.0
2212.68,-1640.69,14.45,0.0
2211.13,-1646.48,14.3,0.0
2209.52,-1652.27,14.14,0.0
2207.99,-1658.09,13.97,0.0
2204.31,-1671.66,13.6,0.0
2201.64,-1685.8,13.14,0.0
2199.45,-1702.74,12.74,0.0
2198.65,-1720.34,12.48,0.0
2198.6,-1726.34,12.43,0.0
2198.55,-1732.34,12.39,0.0
2198.55,-1738.34,12.38,0.0
2198.65,-1744.34,12.38,0.0
2198.65,-1760.34,12.38,0.0
2198.72,-1862.34,12.75,0.0
2198.72,-1866.46,12.75,0.0
2198.72,-1882.46,12.75,0.0
2198.72,-1889.46,12.75,0.0
2198.71,-1894.46,12.75,0.0
2198.71,-1899.46,12.75,0.0
2198.75,-1906.46,12.75,0.0
2197.98,-1913.28,12.75,0.0
2196.4,-1919.29,12.75,0.0
2193.85,-1925.51,12.75,0.0
2190.77,-1930.9,12.75,0.0
2186.7,-1936.25,12.75,0.0
2182.33,-1940.66,12.75,0.0
2176.15,-1945.55,12.75,0.0
2170.77,-1948.68,12.75,0.0
2164.58,-1951.28,12.75,0.0
2158.59,-1952.91,12.75,0.0
2151.93,-1953.82,12.75,0.0
2145.87,-1953.85,12.75,0.0
2133.68,-1953.85,12.75,0.0
2117.68,-1953.85,12.75,0.0
2101.68,-1953.85,12.75,0.0
2069.68,-1953.85,12.75,0.0
2053.68,-1953.75,12.75,0.0
2021.68,-1953.75,12.75,0.0
1989.68,-1953.75,12.75,0.0
1956.68,-1953.85,12.73,0.0
1939.64,-1953.85,12.75,0.0
1923.64,-1953.85,12.75,0.0
1878.01,-1953.84,12.75,0.0
1841.7,-1953.9,12.55,0.0
1725.12,-1953.81,12.55,1.0
1696.98,-1953.73,12.55,0.0
1499.35,-1953.79,12.55,0.0
1484.48,-1953.79,12.55,0.0
1472.55,-1954.08,12.55,0.0
1460.61,-1954.06,12.55,0.0
1448.57,-1953.87,12.55,0.0
1436.41,-1953.31,12.18,0.0
1424.02,-1952.31,11.79,0.0
1411.37,-1950.58,11.2,0.0
1398.43,-1948.14,10.23,0.0
1385.06,-1944.82,8.73,0.0
1371.28,-1940.48,7.37,0.0
1356.99,-1935.08,5.24,0.0
1342.17,-1928.29,2.53,0.0
1334.48,-1923.8,1.26,0.0
1325.94,-1917.76,-0.01,0.0
1316.66,-1910.07,-1.08,0.0
1306.81,-1901.24,-2.12,0.0
1296.54,-1891.0,-2.76,0.0
1285.85,-1879.76,-3.6,0.0
1274.63,-1867.69,-3.81,0.0
1263.07,-1854.95,-4.02,0.0
1251.46,-1841.6,-4.44,0.0
1224.59,-1810.83,-5.0,0.0
1197.64,-1779.76,-5.32,0.0
1170.68,-1748.21,-5.46,0.0
1143.4,-1716.56,-5.43,0.0
1115.95,-1684.55,-5.27,0.0
1088.05,-1652.5,-5.01,0.0
1060.02,-1620.38,-4.67,0.0
1031.55,-1588.3,-4.28,0.0
1002.7,-1556.24,-3.88,0.0
973.45,-1524.47,-3.49,0.0
943.81,-1492.9,-3.14,0.0
913.65,-1461.66,-2.85,0.0
882.99,-1430.9,-2.66,0.0
851.78,-1400.67,-2.6,0.0
836.01,-1386.07,-2.64,0.0
819.97,-1370.91,-2.69,0.0
815.0,-1366.51,-2.67,1.0
799.17,-1352.65,-2.61,0.0
778.25,-1333.63,-2.54,0.0
775.44,-1330.98,-2.53,0.0
730.11,-1292.51,-1.65,0.0
684.11,-1255.7,-0.17,0.0
637.32,-1220.75,1.78,0.0
589.52,-1187.75,4.1,0.0
540.88,-1157.1,6.65,0.0
491.42,-1129.07,9.31,0.0
440.47,-1103.5,11.99,0.0
388.57,-1080.9,14.53,0.0
335.44,-1061.4,16.84,0.0
281.04,-1045.29,18.77,0.0
225.3,-1032.67,20.22,0.0
168.17,-1023.82,21.07,0.0
109.58,-1018.92,21.19,0.0
89.83,-1018.56,20.9,0.0
49.59,-1018.0,20.47,0.0
37.84,-1018.09,20.09,0.0
26.11,-1018.02,19.99,0.0
14.34,-1018.02,19.93,0.0
2.62,-1018.01,19.89,0.0
-9.1,-1017.98,19.8,0.0
-20.84,-1018.07,19.62,0.0
-32.59,-1018.13,19.32,0.0
-44.36,-1018.0,18.84,0.0
-56.09,-1018.05,18.14,0.0
-67.89,-1018.07,17.16,0.0
-79.64,-1018.09,15.89,0.0
-91.37,-1018.02,14.26,0.0
-106.65,-1018.74,12.31,0.0
-122.39,-1020.57,11.04,0.0
-138.34,-1023.59,10.37,0.0
-154.37,-1027.62,10.22,0.0
-170.19,-1032.59,10.53,0.0
-185.55,-1038.6,11.24,0.0
-200.24,-1045.35,12.27,0.0
-214.0,-1052.89,13.55,0.0
-226.64,-1061.05,15.02,0.0
-237.89,-1069.9,16.62,0.0
-247.51,-1079.35,18.27,0.0
-255.31,-1089.14,19.89,0.0
-262.32,-1099.4,21.58,0.0
-269.9,-1110.38,23.39,0.0
-278.05,-1121.91,25.29,0.0
-286.47,-1133.8,27.23,0.0
-295.26,-1145.84,29.18,0.0
-304.12,-1157.94,31.09,0.0
-312.95,-1169.88,32.92,0.0
-321.73,-1181.41,34.62,0.0
-330.13,-1192.48,36.16,0.0
-338.2,-1202.83,37.48,0.0
-345.65,-1212.32,38.56,0.0
-352.52,-1220.65,39.33,0.0
-359.75,-1228.1,39.88,0.0
-368.79,-1235.04,40.31,0.0
-379.34,-1241.46,40.64,0.0
-391.13,-1247.05,40.87,0.0
-403.8,-1251.52,41.02,0.0
-417.11,-1254.99,41.1,0.0
-430.82,-1256.99,41.14,0.0
-444.45,-1257.56,41.13,0.0
-457.86,-1256.44,41.1,0.0
-470.71,-1253.47,41.07,0.0
-482.74,-1248.62,41.04,0.0
-493.62,-1241.61,41.02,0.0
-503.48,-1234.0,41.02,0.0
-511.61,-1227.65,41.02,0.0
-518.67,-1222.31,41.02,0.0
-524.9,-1217.55,41.02,0.0
-530.67,-1213.05,41.02,0.0
-536.56,-1208.61,41.02,0.0
-542.76,-1203.71,41.02,0.0
-549.87,-1198.12,41.02,0.0
-558.13,-1191.46,41.02,0.0
-567.98,-1183.36,41.02,0.0
-579.88,-1173.59,41.02,0.0
-594.1,-1161.69,41.02,0.0
-609.6,-1149.69,41.38,0.0
-624.79,-1139.98,42.39,0.0
-639.56,-1132.26,43.92,0.0
-653.95,-1126.56,45.85,0.0
-667.97,-1122.8,48.06,0.0
-681.56,-1120.82,50.43,0.0
-694.75,-1120.54,52.84,0.0
-707.46,-1121.81,55.16,0.0
-719.65,-1124.5,57.26,0.0
-731.42,-1128.57,59.05,0.0
-742.62,-1133.88,60.37,0.0
-753.37,-1140.26,61.12,0.0
-763.21,-1146.96,61.57,0.0
-772.24,-1153.67,62.07,0.0
-780.48,-1160.46,62.66,0.0
-787.88,-1167.66,63.34,0.0
-794.57,-1175.53,64.15,0.0
-800.58,-1184.36,65.12,0.0
-805.97,-1194.36,66.25,0.0
-810.67,-1205.8,67.59,0.0
-815.12,-1218.82,69.15,0.0
-818.98,-1233.74,70.94,0.0
-822.5,-1250.9,73.01,0.0
-825.73,-1270.44,75.36,0.0
-828.61,-1291.18,77.87,0.0
-829.61,-1299.06,78.82,0.0
-831.29,-1311.59,80.34,0.0
-833.85,-1331.58,82.75,0.0
-836.65,-1350.93,85.05,0.0
-839.5,-1369.75,87.23,0.0
-842.97,-1387.65,89.23,0.0
-847.02,-1404.64,91.02,0.0
-851.84,-1420.61,92.57,0.0
-857.62,-1435.35,93.83,0.0
-864.5,-1448.8,94.78,0.0
-872.69,-1460.84,95.37,0.0
-882.33,-1471.32,95.58,0.0
-893.69,-1479.85,95.24,0.0
-906.82,-1486.56,94.26,0.0
-921.7,-1491.46,92.69,0.0
-938.04,-1494.97,90.57,0.0
-955.63,-1497.5,87.94,0.0
-974.2,-1499.21,84.86,0.0
-993.64,-1500.43,81.35,0.0
-1013.45,-1501.52,77.51,0.0
-1033.69,-1502.76,73.33,0.0
-1053.94,-1504.5,68.89,0.0
-1074.11,-1507.1,64.22,0.0
-1093.89,-1510.74,59.38,0.0
-1113.11,-1514.3,54.49,0.0
-1132.3,-1516.68,49.71,0.0
-1151.52,-1518.07,45.11,0.0
-1170.91,-1518.11,40.75,0.0
-1190.55,-1517.82,36.71,0.0
-1210.57,-1516.89,33.04,0.0
-1231.07,-1515.54,29.82,0.0
-1252.14,-1514.16,27.11,0.0
-1273.84,-1512.36,24.98,0.0
-1296.44,-1510.97,23.49,0.0
-1316.2,-1510.56,22.72,0.0
-1344.01,-1509.94,22.71,0.0
-1367.69,-1509.61,22.55,0.0
-1392.21,-1509.24,22.09,0.0
-1417.53,-1508.7,21.39,0.0
-1443.5,-1507.9,20.51,0.0
-1469.89,-1506.62,19.49,0.0
-1496.61,-1504.85,18.39,0.0
-1523.42,-1502.34,17.27,0.0
-1550.13,-1499.03,16.17,0.0
-1576.65,-1494.81,15.15,0.0
-1602.64,-1489.4,14.27,0.0
-1628.29,-1482.77,13.57,0.0
-1652.76,-1474.82,13.11,0.0
-1676.36,-1465.42,12.95,0.0
-1699.23,-1453.47,12.95,0.0
-1721.65,-1438.41,12.95,0.0
-1743.85,-1420.62,12.95,0.0
-1765.37,-1400.63,12.95,0.0
-1786.23,-1378.8,12.95,0.0
-1806.29,-1355.62,12.95,0.0
-1825.43,-1331.5,12.95,0.0
-1843.69,-1306.78,12.95,0.0
-1860.64,-1282.31,12.95,0.0
-1876.64,-1258.1,12.95,0.0
-1891.2,-1234.68,12.95,0.0
-1904.45,-1212.6,12.95,0.0
-1916.16,-1192.2,12.95,0.0
-1926.5,-1173.1,13.15,0.0
-1935.91,-1154.23,13.7,0.0
-1944.19,-1135.52,14.54,0.0
-1951.49,-1116.71,15.61,0.0
-1957.97,-1097.86,16.83,0.0
-1963.38,-1078.58,18.16,0.0
-1967.95,-1058.86,19.51,0.0
-1971.66,-1038.61,20.83,0.0
-1974.65,-1017.52,22.06,0.0
-1976.75,-995.47,23.13,0.0
-1978.16,-972.71,23.96,0.0
-1978.85,-948.38,24.52,0.0
-1978.88,-922.85,24.72,0.0
-1978.68,-896.64,24.72,0.0
-1978.54,-870.61,24.72,0.0
-1978.42,-844.77,24.72,0.0
-1978.38,-819.06,24.72,0.0
-1978.4,-793.5,24.72,0.0
-1978.49,-768.07,24.72,0.0
-1978.66,-742.72,24.72,0.0
-1978.81,-717.47,24.72,0.0
-1979.06,-692.29,24.72,0.0
-1979.3,-667.2,24.72,0.0
-1979.53,-642.11,24.72,0.0
-1979.81,-617.1,24.72,0.0
-1980.12,-592.06,24.95,0.0
-1980.15,-586.05,24.91,0.0
-1980.11,-580.03,24.91,0.0
-1980.14,-574.02,24.91,0.0
-1980.14,-568.07,24.72,0.0
-1980.12,-552.04,24.71,0.0
-1980.1,-536.04,24.71,0.0
-1979.98,-520.05,24.71,0.0
-1979.42,-504.03,24.71,0.0
-1978.36,-488.03,24.71,0.0
-1977.0,-472.04,24.71,0.0
-1975.44,-456.03,24.71,0.0
-1973.58,-440.05,24.71,0.0
-1971.77,-424.05,24.71,0.0
-1970.11,-408.04,24.71,0.0
-1968.51,-392.04,24.71,0.0
-1967.15,-376.06,24.71,0.0
-1966.14,-360.04,24.71,0.0
-1965.35,-344.05,24.71,0.0
-1964.12,-328.02,24.71,0.0
-1962.33,-312.05,24.71,0.0
-1960.09,-296.04,24.71,0.0
-1957.66,-280.04,24.71,0.0
-1955.13,-264.02,24.71,0.0
-1952.56,-248.05,24.71,0.0
-1950.53,-232.04,24.71,0.0
-1948.81,-216.03,24.71,0.0
-1947.26,-200.03,24.71,0.0
-1945.94,-184.04,24.71,0.0
-1944.83,-168.04,24.71,0.0
-1944.48,-152.03,24.71,0.0
-1944.43,-136.05,24.71,0.0
-1944.51,-40.04,24.71,0.0
-1944.42,-11.95,24.71,0.0
-1944.48,123.96,24.71,0.0
-1944.1,139.88,24.71,1.0
-1943.54,155.88,24.71,0.0
-1942.72,171.88,24.71,0.0
-1941.66,187.85,24.71,0.0
-1941.27,191.7,24.71,0.0
-1939.52,207.62,24.54,0.0
-1938.25,216.06,24.12,0.0
-1935.68,231.87,23.3,0.0
-1931.81,248.96,21.77,0.0
-1926.95,263.38,20.2,0.0
-1921.13,275.46,18.48,0.0
-1912.58,286.48,16.59,0.0
-1903.29,296.44,14.69,0.0
-1893.74,305.18,12.87,0.0
-1883.61,312.46,11.08,0.0
-1872.72,319.36,9.23,0.0
-1861.14,326.95,7.25,0.0
-1848.55,335.44,4.78,0.0
-1821.79,353.23,0.26,0.0
-1808.68,362.25,-0.54,0.0
-1795.41,371.44,-0.48,0.0
-1782.28,380.66,0.14,0.0
-1769.16,389.94,1.02,0.0
-1756.16,399.26,2.22,0.0
-1743.26,408.71,3.78,0.0
-1730.31,418.1,5.55,0.0
-1717.39,427.54,7.48,0.0
-1704.42,436.92,9.66,0.0
-1691.44,446.3,11.98,0.0
-1678.53,455.71,14.29,0.0
-1665.61,465.17,16.7,0.0
-1652.63,474.53,19.15,0.0
-1639.71,483.94,21.45,0.0
-1613.8,502.76,25.75,0.0
-1600.87,512.13,27.93,0.0
-1574.91,530.93,31.61,0.0
-1549.02,549.71,33.39,0.0
-1523.12,568.5,33.58,0.0
-1458.41,615.53,33.58,0.0
-1290.21,737.81,33.58,0.0
-1082.96,888.28,33.58,0.0
-1005.43,944.7,33.58,0.0
-992.44,954.08,33.58,0.0
-831.63,1071.2,33.58,0.0
-772.47,1113.93,32.54,0.0
-760.64,1122.39,32.07,0.0
-747.76,1131.23,31.5,0.0
-734.1,1140.17,30.84,0.0
-719.86,1148.83,30.13,0.0
-701.23,1158.93,29.17,0.0
-690.42,1164.13,28.66,0.0
-675.58,1170.16,27.98,0.0
-660.87,1174.76,27.35,0.0
-642.41,1178.73,26.7,0.0
-598.09,1188.22,25.95,0.0
-563.86,1195.53,26.2,0.0
-477.33,1213.87,28.45,0.0
-437.53,1222.78,29.31,0.0
-418.54,1226.89,29.6,0.0
-399.55,1231.02,29.79,0.0
-380.94,1235.0,29.8,0.0
-367.73,1237.92,29.7,0.0
-357.8,1240.39,29.59,0.0
-325.94,1248.88,29.09,0.0
-301.61,1255.33,28.56,0.0
-288.15,1258.77,28.23,0.0
-273.56,1262.16,27.84,0.0
-257.78,1265.6,27.36,0.0
-240.63,1269.06,26.55,0.0
-222.0,1272.44,25.39,0.0
-201.78,1275.84,23.92,0.0
-179.84,1279.15,22.24,0.0
-156.04,1282.27,20.52,0.0
-130.29,1285.32,19.02,0.0
-109.4,1287.6,18.27,0.0
-89.8,1289.44,17.85,0.0
-70.97,1291.0,17.52,0.0
-52.89,1292.24,17.27,0.0
-35.79,1293.15,17.1,0.0
-19.24,1293.61,17.02,0.0
-3.27,1293.71,17.01,0.0
12.1,1293.46,17.01,0.0
27.07,1292.81,17.13,0.0
41.59,1291.71,17.45,0.0
55.81,1290.2,17.91,0.0
69.74,1288.21,18.47,0.0
83.46,1285.71,19.08,0.0
97.09,1282.74,19.71,0.0
110.66,1279.31,20.33,0.0
124.18,1275.24,20.89,0.0
137.79,1270.72,21.36,0.0
151.55,1265.66,21.7,0.0
165.52,1259.98,21.85,0.0
179.8,1253.69,21.85,0.0
194.82,1246.97,21.85,0.0
210.2,1240.66,21.85,0.0
225.74,1234.72,21.85,0.0
241.37,1229.34,21.85,0.0
257.18,1224.36,21.85,0.0
273.04,1219.87,21.85,0.0
289.01,1215.97,21.85,0.0
305.03,1212.52,21.74,0.0
321.05,1209.8,21.52,0.0
337.02,1207.56,21.16,0.0
353.0,1206.01,20.64,0.0
368.9,1205.04,19.99,0.0
384.65,1204.75,19.23,0.0
400.31,1205.23,18.4,0.0
415.87,1206.32,17.52,0.0
431.19,1208.21,16.62,0.0
446.31,1210.88,15.71,0.0
461.23,1214.32,14.84,0.0
475.81,1218.57,14.01,0.0
490.11,1223.72,13.24,0.0
504.1,1229.74,12.57,0.0
517.74,1236.64,12.02,0.0
536.14,1247.17,11.49,0.0
556.0,1258.49,11.13,0.0
574.04,1268.79,10.9,0.0
590.45,1278.19,10.8,0.0
605.37,1286.81,10.79,0.0
619.08,1294.76,10.79,0.0
631.63,1302.31,10.79,0.0
643.25,1309.43,10.79,0.0
654.11,1316.4,10.79,0.0
664.3,1323.33,10.79,0.0
674.06,1330.31,10.79,0.0
683.49,1337.56,10.79,0.0
692.82,1345.26,10.79,0.0
701.66,1352.92,10.78,0.0
708.6,1360.58,10.77,0.0
714.68,1369.4,10.74,0.0
720.07,1379.35,10.7,0.0
724.72,1390.46,10.64,0.0
728.68,1402.62,10.56,0.0
732.1,1415.81,10.45,0.0
734.91,1430.03,10.31,0.0
737.23,1445.2,10.12,0.0
739.12,1461.33,9.89,0.0
740.6,1478.35,9.62,0.0
741.69,1496.26,9.3,0.0
742.48,1515.02,8.95,0.0
743.02,1534.6,8.56,0.0
743.28,1554.94,8.14,0.0
743.44,1597.91,7.24,0.0
743.39,1615.59,6.88,0.0
742.99,1697.59,5.45,0.0
742.51,1787.34,4.46,0.0
740.75,2026.49,5.71,0.0
739.33,2113.86,11.37,0.0
739.19,2129.2,12.14,0.0
739.32,2143.65,13.12,0.0
739.27,2157.16,13.86,0.0
738.88,2169.64,14.59,0.0
738.42,2181.07,15.04,0.0
738.07,2191.25,15.71,0.0
737.99,2200.12,16.11,0.0
737.8,2207.75,16.28,0.0
737.54,2214.13,16.41,0.0
736.92,2223.61,16.58,0.0
736.19,2234.99,16.8,0.0
734.84,2247.36,17.03,0.0
733.11,2259.99,17.26,0.0
731.3,2274.33,17.48,0.0
